timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-06-04 23:40:00,104654.9,104735.9,104650.4,104694.3,169.49,1749080699999,17746754.12900,4133,97.732,10232228.98910,0
2025-06-04 23:45:00,104694.4,104735.4,104677.2,104706.4,126.276,1749080999999,13221654.09820,3508,75.851,7941752.76660,0
2025-06-04 23:50:00,104706.5,104724.8,104673.7,104673.8,81.784,1749081299999,8563640.92780,2303,40.171,4206493.67560,0
2025-06-04 23:55:00,104673.8,104675.7,104607.5,104641.8,194.927,1749081599999,20395334.91610,3270,50.263,5259246.92350,0
2025-06-05 00:00:00,104641.8,104742.3,104629.4,104696.0,304.42,1749081899999,31872049.55860,5956,189.428,19832969.07590,0
2025-06-05 00:05:00,104696.0,104742.0,104664.9,104740.0,154.689,1749082199999,16198175.98040,4334,90.423,9468176.61460,0
2025-06-05 00:10:00,104739.9,104748.8,104711.7,104718.3,125.733,1749082499999,13168348.52130,2810,53.377,5590290.93970,0
2025-06-05 00:15:00,104718.2,104756.7,104617.2,104617.2,210.598,1749082799999,22051594.32110,4106,85.780,8983721.57790,0
2025-06-05 00:20:00,104617.2,104740.0,104594.8,104686.0,175.332,1749083099999,18352810.26360,5598,90.296,9451352.24960,0
2025-06-05 00:25:00,104686.1,104795.1,104686.0,104737.8,174.884,1749083399999,18319920.34900,4103,96.453,10103433.37330,0
2025-06-05 00:30:00,104737.8,104877.1,104737.8,104824.0,314.974,1749083699999,33016918.06180,7103,205.006,21488280.76330,0
2025-06-05 00:35:00,104823.9,104917.6,104810.5,104901.0,361.521,1749083999999,37919487.35980,6512,206.867,21697634.40210,0
2025-06-05 00:40:00,104901.0,104915.8,104800.0,104887.0,397.755,1749084299999,41714339.78690,5501,104.529,10961607.93570,0
2025-06-05 00:45:00,104887.0,104923.0,104802.4,104818.2,399.866,1749084599999,41932552.58530,5419,93.983,9856287.72530,0
2025-06-05 00:50:00,104818.1,104881.1,104778.1,104881.1,282.426,1749084899999,29601615.14920,5470,135.195,14170407.53670,0
2025-06-05 00:55:00,104881.0,104940.0,104881.0,104939.0,314.294,1749085199999,32972960.28080,4700,164.981,17308512.96650,0
2025-06-05 01:00:00,104939.0,105009.9,104917.0,105000.1,431.756,1749085499999,45323740.39040,7388,230.579,24205272.83130,0
2025-06-05 01:05:00,105000.0,105048.0,104950.5,105025.0,540.531,1749085799999,56758153.30910,8065,285.706,30000774.91120,0
2025-06-05 01:10:00,105025.0,105047.1,105008.0,105029.1,301.228,1749086099999,31635732.56640,10938,128.584,13503939.54540,0
2025-06-05 01:15:00,105029.0,105132.1,105009.5,105009.5,537.274,1749086399999,56452548.53970,7820,234.500,24640533.49050,0
2025-06-05 01:20:00,105009.5,105030.9,104896.9,104896.9,446.687,1749086699999,46894291.62300,5435,82.422,8654324.11320,0
2025-06-05 01:25:00,104896.9,104967.3,104870.9,104942.0,277.506,1749086999999,29112620.82770,6022,169.614,17793813.49920,0
2025-06-05 01:30:00,104941.9,104943.3,104856.3,104856.3,153.928,1749087299999,16144395.91890,4045,56.785,5955492.05560,0
2025-06-05 01:35:00,104856.3,104871.3,104759.4,104780.7,323.958,1749087599999,33953988.37640,6569,73.579,7712746.92100,0
2025-06-05 01:40:00,104780.6,104818.6,104767.2,104818.6,116.592,1749087899999,12217849.89500,3862,70.326,7369727.67040,0
2025-06-05 01:45:00,104818.6,104818.6,104751.9,104756.5,136.112,1749088199999,14260485.02120,3434,67.431,7064659.80290,0
2025-06-05 01:50:00,104756.4,104756.5,104650.2,104651.1,315.075,1749088499999,32981948.65570,6035,104.741,10962871.01940,0
2025-06-05 01:55:00,104651.1,104733.9,104642.8,104732.9,237.622,1749088799999,24877012.72760,5560,163.761,17144541.20800,0
2025-06-05 02:00:00,104733.0,104864.1,104728.7,104841.5,305.204,1749089099999,31990337.29090,6063,212.517,22274321.56140,0
2025-06-05 02:05:00,104841.4,104850.0,104808.0,104811.5,175.144,1749089399999,18360906.69020,3873,85.549,8968244.67060,0
2025-06-05 02:10:00,104811.5,104962.2,104811.5,104928.5,144.358,1749089699999,15143961.68710,4333,100.664,10560006.92940,0
2025-06-05 02:15:00,104928.5,104936.2,104871.6,104890.9,103.85,1749089999999,10893573.70790,3710,47.428,4974946.24860,0
2025-06-05 02:20:00,104891.0,104912.8,104785.1,104857.6,237.16,1749090299999,24863600.77330,5169,125.853,13196218.89130,0
2025-06-05 02:25:00,104857.5,104881.5,104850.1,104855.6,83.153,1749090599999,8720093.57450,2520,25.907,2716699.92350,0
2025-06-05 02:30:00,104855.5,105095.1,104855.5,105050.0,474.833,1749090899999,49859128.90130,9182,382.206,40130937.00480,0
2025-06-05 02:35:00,105050.0,105225.6,105049.9,105165.9,605.611,1749091199999,63680612.60580,11130,413.111,43439197.15330,0
2025-06-05 02:40:00,105165.8,105165.9,105102.5,105114.7,282.133,1749091499999,29661844.30970,5656,83.442,8772408.64790,0
2025-06-05 02:45:00,105114.7,105160.1,105089.5,105160.0,177.52,1749091799999,18662530.33240,4214,104.993,11038226.07010,0
2025-06-05 02:50:00,105159.9,105174.9,104980.0,105014.9,416.312,1749092099999,43750547.71810,7104,142.592,14988291.02880,0
2025-06-05 02:55:00,105014.9,105021.5,104951.1,104951.2,240.423,1749092399999,25239916.05970,4439,98.258,10314841.45370,0
2025-06-05 03:00:00,104951.1,105000.0,104900.0,104900.3,194.627,1749092699999,20426256.48960,5860,95.818,10056935.24900,0
2025-06-05 03:05:00,104900.2,104950.4,104889.0,104950.4,264.904,1749092999999,27791396.76730,4735,155.315,16294368.37900,0
2025-06-05 03:10:00,104950.4,104986.2,104925.9,104960.3,108.586,1749093299999,11397601.81150,3468,61.845,6491422.10010,0
2025-06-05 03:15:00,104960.2,104960.3,104910.7,104948.0,120.699,1749093599999,12665820.76630,3423,46.941,4925590.02610,0
2025-06-05 03:20:00,104948.0,104985.0,104854.3,104854.4,130.289,1749093899999,13670637.12320,4197,53.713,5636101.77390,0
2025-06-05 03:25:00,104854.3,104870.0,104827.9,104870.0,115.197,1749094199999,12078472.35660,2723,53.780,5638882.04770,0
2025-06-05 03:30:00,104869.9,104933.6,104839.1,104913.1,110.775,1749094499999,11617753.60910,3985,65.260,6844398.75600,0
2025-06-05 03:35:00,104913.1,104936.7,104852.7,104917.5,133.61,1749094799999,14014138.63100,4130,69.805,7321759.91300,0
2025-06-05 03:40:00,104917.5,104940.2,104905.8,104921.8,79.806,1749095099999,8373545.97360,3271,56.584,5937020.54530,0
2025-06-05 03:45:00,104921.9,104941.1,104893.2,104937.2,76.384,1749095399999,8014418.89300,2611,41.846,4390564.86460,0
2025-06-05 03:50:00,104937.1,105033.0,104937.1,105017.3,165.221,1749095699999,17348818.44020,4177,126.186,13249617.85720,0
2025-06-05 03:55:00,105017.3,105017.3,104989.6,104991.4,75.851,1749095999999,7964454.40760,2109,46.355,4867333.65300,0
2025-06-05 04:00:00,104991.5,105033.2,104991.4,105013.6,139.522,1749096299999,14651579.55900,3545,77.880,8178212.05040,0
2025-06-05 04:05:00,105013.5,105065.3,105013.5,105046.1,148.921,1749096599999,15643342.11260,3711,97.976,10291766.75730,0
2025-06-05 04:10:00,105046.0,105081.2,104988.0,105070.0,143.674,1749096899999,15091834.75310,3555,73.187,7688309.32480,0
2025-06-05 04:15:00,105070.0,105153.9,105070.0,105141.7,198.694,1749097199999,20886636.63810,5517,136.674,14366929.97630,0
2025-06-05 04:20:00,105141.7,105141.8,105082.4,105082.4,157.75,1749097499999,16580489.11590,3360,55.206,5802440.07710,0
2025-06-05 04:25:00,105082.4,105088.4,105061.3,105086.8,130.265,1749097799999,13687103.34900,2809,52.647,5531629.96400,0
2025-06-05 04:30:00,105086.8,105115.0,105041.1,105096.6,137.634,1749098099999,14463159.89350,4276,37.155,3904494.45820,0
2025-06-05 04:35:00,105096.7,105114.8,105060.1,105094.4,128.061,1749098399999,13458761.09350,3592,54.738,5752820.68530,0
2025-06-05 04:40:00,105094.4,105153.1,105094.3,105131.6,158.721,1749098699999,16685572.19620,3358,113.613,11943512.31540,0
2025-06-05 04:45:00,105131.6,105161.5,105115.2,105132.9,166.019,1749098999999,17456329.67200,3774,71.788,7548194.60570,0
2025-06-05 04:50:00,105132.9,105183.0,105132.9,105176.4,156.038,1749099299999,16408164.41970,3728,100.142,10530410.07960,0
2025-06-05 04:55:00,105176.4,105180.0,105116.4,105134.5,107.352,1749099599999,11287897.69400,2947,25.864,2719473.02250,0
2025-06-05 05:00:00,105134.6,105145.0,105041.1,105041.1,256.481,1749099899999,26954577.25230,4866,86.845,9127020.22240,0
2025-06-05 05:05:00,105041.1,105098.3,105006.3,105083.9,290.134,1749100199999,30477872.64060,4604,150.615,15821924.40580,0
2025-06-05 05:10:00,105083.9,105086.8,105005.4,105005.6,92.69,1749100499999,9735168.93770,2982,26.011,2731761.65330,0
2025-06-05 05:15:00,105005.7,105008.4,104943.8,105003.5,198.468,1749100799999,20834935.77370,4383,58.714,6163992.06720,0
2025-06-05 05:20:00,105003.6,105050.0,104937.4,104938.9,425.972,1749101099999,44717367.66850,5544,99.706,10466582.73380,0
2025-06-05 05:25:00,104938.9,104957.2,104853.9,104863.0,569.214,1749101399999,59709799.83430,7461,218.774,22948978.92450,0
2025-06-05 05:30:00,104863.0,104877.9,104760.7,104762.9,621.638,1749101699999,65156561.72910,8225,211.698,22189939.11200,0
2025-06-05 05:35:00,104763.0,104782.3,104723.7,104760.1,673.505,1749101999999,70553526.12910,8065,295.486,30954181.09320,0
2025-06-05 05:40:00,104760.1,104760.1,104662.7,104675.2,786.81,1749102299999,82370091.09300,10931,272.517,28528119.73640,0
2025-06-05 05:45:00,104675.2,104675.2,104593.0,104612.0,830.312,1749102599999,86873142.48500,11816,421.502,44100059.87780,0
2025-06-05 05:50:00,104612.1,104653.2,104549.3,104553.6,552.904,1749102899999,57833560.20110,9095,303.260,31723591.29700,0
2025-06-05 05:55:00,104553.7,104605.8,104529.3,104600.3,478.785,1749103199999,50067381.04590,8486,299.732,31343595.75800,0
2025-06-05 06:00:00,104600.4,104650.0,104571.8,104630.2,295.763,1749103499999,30941081.43090,6292,169.811,17765405.91300,0
2025-06-05 06:05:00,104630.2,104630.2,104533.0,104589.1,243.514,1749103799999,25464218.04800,6923,116.078,12137947.69540,0
2025-06-05 06:10:00,104589.1,104589.2,104487.7,104554.4,409.831,1749104099999,42839865.36890,7946,146.484,15313128.13060,0
2025-06-05 06:15:00,104554.5,104570.7,104467.8,104482.6,243.648,1749104399999,25467389.26120,5581,118.663,12404054.97940,0
2025-06-05 06:20:00,104482.6,104599.2,104461.6,104576.1,479.283,1749104699999,50091779.80960,7376,331.706,34670014.39330,0
2025-06-05 06:25:00,104576.1,104651.2,104576.0,104640.0,354.854,1749104999999,37126148.51630,5986,222.969,23326745.49870,0
2025-06-05 06:30:00,104640.0,104640.0,104485.3,104485.3,458.908,1749105299999,47990635.11930,6351,120.099,12558672.57170,0
2025-06-05 06:35:00,104485.4,104491.0,104333.0,104462.0,770.818,1749105599999,80486150.52560,18071,278.043,29032558.13200,0
2025-06-05 06:40:00,104462.0,104466.8,104349.1,104359.0,287.261,1749105899999,29994723.47950,5957,95.160,9936917.55310,0
2025-06-05 06:45:00,104359.1,104421.5,104350.0,104362.6,379.564,1749106199999,39620948.08110,7312,196.560,20517315.18710,0
2025-06-05 06:50:00,104362.7,104400.0,104321.2,104390.1,282.989,1749106499999,29532785.71340,6274,133.278,13908971.12670,0
2025-06-05 06:55:00,104390.0,104501.4,104390.0,104408.5,611.671,1749106799999,63879607.66000,7404,453.983,47413108.17390,0
2025-06-05 07:00:00,104408.6,104471.2,104364.1,104451.1,372.292,1749107099999,38877821.04400,8163,217.123,22675239.98830,0
2025-06-05 07:05:00,104451.1,104500.0,104416.1,104482.9,306.372,1749107399999,32005523.71140,6288,200.833,20979452.79520,0
2025-06-05 07:10:00,104482.9,104533.1,104480.0,104500.0,237.95,1749107699999,24867869.14140,4454,160.899,16815048.95170,0
2025-06-05 07:15:00,104500.0,104576.4,104500.0,104552.1,403.976,1749107999999,42233691.32720,6011,251.732,26315776.54610,0
2025-06-05 07:20:00,104552.2,104573.0,104521.2,104535.7,341.036,1749108299999,35653897.47190,5135,207.837,21728392.50100,0
2025-06-05 07:25:00,104535.7,104551.4,104525.4,104551.4,133.224,1749108599999,13926914.27130,2588,70.431,7362688.80800,0
2025-06-05 07:30:00,104551.4,104563.3,104520.2,104537.9,165.852,1749108899999,17338762.95990,3786,74.237,7761150.24490,0
2025-06-05 07:35:00,104537.9,104537.9,104428.6,104461.2,302.096,1749109199999,31562166.81150,4856,44.401,4638688.50530,0
2025-06-05 07:40:00,104461.2,104508.4,104461.1,104491.7,170.973,1749109499999,17865237.19240,3550,80.366,8397348.24230,0
2025-06-05 07:45:00,104491.7,104491.8,104402.4,104404.5,288.168,1749109799999,30093185.20140,5136,72.424,7562711.43750,0
2025-06-05 07:50:00,104404.5,104484.8,104393.2,104484.7,254.595,1749110099999,26585293.63430,4731,143.681,15004065.10560,0
2025-06-05 07:55:00,104484.8,104490.0,104450.0,104473.0,143.358,1749110399999,14977832.79690,2977,56.270,5878825.99580,0
2025-06-05 08:00:00,104473.1,104588.0,104473.1,104557.8,278.528,1749110699999,29119199.08340,5669,217.423,22730693.64600,0
2025-06-05 08:05:00,104557.8,104610.6,104500.0,104542.8,434.056,1749110999999,45388368.47840,7557,218.734,22874265.57930,0
2025-06-05 08:10:00,104542.8,104542.9,104476.3,104526.3,117.073,1749111299999,12235702.36540,3697,46.693,4879916.65130,0
2025-06-05 08:15:00,104526.4,104550.7,104429.0,104441.7,287.685,1749111599999,30061819.51850,5083,112.650,11772697.02730,0
2025-06-05 08:20:00,104441.6,104550.0,104373.0,104550.0,276.524,1749111899999,28885568.37090,5820,144.244,15070631.89660,0
2025-06-05 08:25:00,104550.0,104609.9,104545.7,104576.9,177.54,1749112199999,18567799.66640,3713,119.554,12503263.60100,0
2025-06-05 08:30:00,104576.8,104582.9,104533.4,104576.8,128.617,1749112499999,13448741.44570,3133,68.259,7137640.76500,0
2025-06-05 08:35:00,104576.9,104588.0,104525.0,104548.0,173.433,1749112799999,18133222.08170,3899,88.742,9277983.72780,0
2025-06-05 08:40:00,104548.1,104565.7,104538.0,104560.3,85.51,1749113099999,8940479.14780,2438,51.232,5356611.44450,0
2025-06-05 08:45:00,104560.4,104616.1,104544.9,104616.0,183.363,1749113399999,19175061.66910,3562,139.603,14599279.32600,0
2025-06-05 08:50:00,104616.0,104627.3,104601.9,104601.9,108.747,1749113699999,11377013.57570,2846,66.394,6946039.49100,0
2025-06-05 08:55:00,104602.0,104635.3,104583.2,104630.0,238.139,1749113999999,24912954.10800,4172,152.891,15994758.21230,0
2025-06-05 09:00:00,104629.9,104688.4,104629.9,104667.4,252.528,1749114299999,26429852.42740,4246,164.053,17169606.36120,0
2025-06-05 09:05:00,104667.5,104744.3,104667.4,104700.1,294.813,1749114599999,30870541.30660,4913,184.472,19316621.00980,0
2025-06-05 09:10:00,104700.0,104708.0,104676.9,104694.8,134.012,1749114899999,14030342.84230,3076,66.623,6975018.74660,0
2025-06-05 09:15:00,104694.8,104777.7,104694.7,104762.9,189.29,1749115199999,19825248.75120,4264,123.686,12954067.34210,0
2025-06-05 09:20:00,104762.8,104776.3,104708.5,104734.2,180.548,1749115499999,18911195.49880,4085,63.166,6616201.22330,0
2025-06-05 09:25:00,104734.2,104763.3,104698.3,104698.3,87.805,1749115799999,9195322.22470,2897,32.537,3407486.65390,0
2025-06-05 09:30:00,104698.4,104711.8,104614.6,104643.8,155.257,1749116099999,16249334.79790,4256,53.847,5635409.38370,0
2025-06-05 09:35:00,104643.8,104685.5,104643.8,104679.1,144.535,1749116399999,15128017.69150,2947,88.115,9222354.98870,0
2025-06-05 09:40:00,104679.1,104764.2,104679.0,104764.1,129.713,1749116699999,13586647.24860,3378,94.733,9922558.03430,0
2025-06-05 09:45:00,104764.1,104880.0,104764.1,104838.2,651.959,1749116999999,68345567.86410,10498,463.215,48557290.21390,0
2025-06-05 09:50:00,104838.2,104874.1,104821.0,104825.5,260.874,1749117299999,27350364.56890,4657,116.319,12194961.02030,0
2025-06-05 09:55:00,104825.6,104872.7,104811.2,104854.9,120.127,1749117599999,12594427.50040,3110,68.988,7232983.80540,0
2025-06-05 10:00:00,104854.9,104855.0,104786.7,104828.3,221.098,1749117899999,23174292.36660,6365,81.746,8567954.50130,0
2025-06-05 10:05:00,104828.3,104839.2,104785.8,104839.2,198.34,1749118199999,20789315.80210,4628,83.986,8803084.44180,0
2025-06-05 10:10:00,104839.2,104839.2,104779.0,104779.0,146.22,1749118499999,15324435.81870,3854,50.918,5336054.21550,0
2025-06-05 10:15:00,104779.0,104796.0,104705.8,104758.3,261.793,1749118799999,27420954.94790,5126,104.369,10931591.97460,0
2025-06-05 10:20:00,104758.3,104758.3,104706.6,104717.2,172.467,1749119099999,18060982.23070,3316,66.797,6994911.49680,0
2025-06-05 10:25:00,104717.2,104717.3,104652.9,104660.4,273.817,1749119399999,28659820.65470,4836,95.593,10004945.18130,0
2025-06-05 10:30:00,104660.5,104694.2,104645.3,104666.8,168.615,1749119699999,17649488.16780,4028,67.947,7112177.31740,0
2025-06-05 10:35:00,104666.8,104685.4,104482.8,104518.2,673.0,1749119999999,70378576.39990,10581,193.473,20234186.67140,0
2025-06-05 10:40:00,104518.2,104540.0,104467.4,104525.0,470.341,1749120299999,49154817.46060,8059,233.163,24367599.60680,0
2025-06-05 10:45:00,104525.0,104573.2,104463.1,104561.7,266.182,1749120599999,27821693.85490,6540,151.062,15789488.95900,0
2025-06-05 10:50:00,104561.7,104618.9,104553.8,104608.2,205.169,1749120899999,21457328.36870,4564,121.726,12730464.47830,0
2025-06-05 10:55:00,104608.3,104624.2,104590.0,104613.2,96.029,1749121199999,10045529.08630,3061,48.628,5086888.95610,0
2025-06-05 11:00:00,104613.2,104632.0,104572.0,104596.8,123.202,1749121499999,12887331.04430,4871,65.852,6888272.62580,0
2025-06-05 11:05:00,104596.9,104650.0,104570.0,104570.0,185.105,1749121799999,19363300.53470,4655,115.027,12032623.78640,0
2025-06-05 11:10:00,104570.0,104577.3,104500.0,104547.3,159.343,1749122099999,16657385.95580,3945,49.742,5199752.20930,0
2025-06-05 11:15:00,104547.4,104603.9,104530.9,104603.9,136.94,1749122399999,14317647.64970,3176,93.948,9823008.14700,0
2025-06-05 11:20:00,104603.9,104745.0,104594.6,104722.9,371.371,1749122699999,38872696.33020,6665,286.664,30006111.45480,0
2025-06-05 11:25:00,104722.9,104727.3,104690.3,104723.9,168.685,1749122999999,17663551.00240,3257,65.923,6903101.70960,0
2025-06-05 11:30:00,104723.9,104807.1,104723.9,104780.0,254.657,1749123299999,26683949.95950,6196,165.855,17378703.63370,0
2025-06-05 11:35:00,104780.0,104780.0,104749.0,104749.8,160.558,1749123599999,16820264.49940,3898,73.869,7738473.01020,0
2025-06-05 11:40:00,104749.8,104767.0,104743.7,104755.6,115.76,1749123899999,12126358.84180,3140,61.764,6469960.17180,0
2025-06-05 11:45:00,104755.6,104809.8,104755.6,104781.4,132.107,1749124199999,13842569.41730,3545,74.671,7824276.01300,0
2025-06-05 11:50:00,104781.5,104797.0,104764.9,104789.9,102.844,1749124499999,10776027.87600,2949,59.111,6193659.91430,0
2025-06-05 11:55:00,104789.9,104809.3,104766.6,104772.7,133.841,1749124799999,14024758.07160,3459,52.904,5543826.42700,0
2025-06-05 12:00:00,104772.7,104838.8,104734.6,104820.0,212.208,1749125099999,22236055.40950,5120,117.797,12343796.70490,0
2025-06-05 12:05:00,104820.1,104916.0,104757.2,104896.3,443.169,1749125399999,46470873.81150,10471,246.593,25859619.92110,0
2025-06-05 12:10:00,104896.3,105143.4,104892.8,105061.1,2175.837,1749125699999,228529495.59280,28516,1371.010,143996902.26810,0
2025-06-05 12:15:00,105061.1,105295.8,105050.0,105289.4,1223.644,1749125999999,128678654.65940,19429,839.350,88271523.12550,0
2025-06-05 12:20:00,105289.4,105376.6,105249.4,105290.7,1043.071,1749126299999,109835556.33990,19783,537.132,56563103.80390,0
2025-06-05 12:25:00,105290.8,105461.4,105290.7,105354.5,1073.046,1749126599999,113073676.62290,16405,679.282,71587277.46560,0
2025-06-05 12:30:00,105354.5,105397.0,105258.1,105294.4,841.79,1749126899999,88656510.73410,15814,370.310,39002516.42670,0
2025-06-05 12:35:00,105294.3,105430.0,105282.9,105376.6,497.216,1749127199999,52394909.62390,11257,253.009,26660244.50710,0
2025-06-05 12:40:00,105376.7,105476.7,105376.7,105396.8,613.084,1749127499999,64640952.30970,12933,315.050,33217714.30670,0
2025-06-05 12:45:00,105396.8,105744.7,105348.0,105642.3,1832.579,1749127799999,193446433.94940,30438,1143.111,120683352.35650,0
2025-06-05 12:50:00,105642.4,105734.6,105542.2,105663.8,1427.014,1749128099999,150773495.51490,30991,678.905,71732694.90910,0
2025-06-05 12:55:00,105663.7,105737.6,105586.4,105600.7,870.805,1749128399999,92011356.48310,14519,355.264,37543032.87530,0
2025-06-05 13:00:00,105600.7,105771.2,105600.7,105731.5,1235.554,1749128699999,130593139.36640,19926,700.528,74047936.81600,0
2025-06-05 13:05:00,105731.4,105850.0,105726.8,105841.7,1120.069,1749128999999,118508070.70970,20333,748.575,79202842.61700,0
2025-06-05 13:10:00,105841.7,105878.3,105733.7,105764.5,1185.662,1749129299999,125442845.45790,19836,360.370,38127350.08870,0
2025-06-05 13:15:00,105764.5,105806.5,105645.8,105666.5,1611.515,1749129599999,170347395.99450,22800,598.515,63264576.10470,0
2025-06-05 13:20:00,105666.5,105748.2,105592.0,105609.3,1022.439,1749129899999,108029832.11830,14921,311.635,32927678.83730,0
2025-06-05 13:25:00,105609.2,105647.2,105604.2,105646.9,435.722,1749130199999,46028796.85920,7054,166.477,17586027.81130,0
2025-06-05 13:30:00,105647.0,105676.2,105400.0,105401.1,1558.955,1749130499999,164450333.08760,27685,485.407,51201569.64780,0
